trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
1194,64,Random,0.35,1194094,0,Chebyshev,0,A*,Chebyshev,0.4159,1945,58,135,1,1
1194,64,Random,0.35,1194094,0,Chebyshev,0,BiA*,Chebyshev,0.2593,1153,66,135,1,1
1195,64,Random,0.35,1195095,0,Chebyshev,0,BFS,None,0.3412,2380,52,143,1,1
1195,64,Random,0.35,1195095,0,Chebyshev,0,Dijkstra,None,0.6234,2380,59,143,1,1
1195,64,Random,0.35,1195095,0,Chebyshev,0,Greedy,Chebyshev,0.0753,257,98,143,1,1
1195,64,Random,0.35,1195095,0,Chebyshev,0,A*,Chebyshev,0.3521,1661,74,143,1,1
1195,64,Random,0.35,1195095,0,Chebyshev,0,BiA*,Chebyshev,0.1970,881,53,143,1,1
1196,64,Random,0.35,1196096,0,Chebyshev,0,BFS,None,0.3059,1894,38,149,1,1
1196,64,Random,0.35,1196096,0,Chebyshev,0,Dijkstra,None,0.4436,1903,43,149,1,1
1196,64,Random,0.35,1196096,0,Chebyshev,0,Greedy,Chebyshev,0.1168,389,111,197,1,0
1196,64,Random,0.35,1196096,0,Chebyshev,0,A*,Chebyshev,0.2701,1258,57,149,1,1
1196,64,Random,0.35,1196096,0,Chebyshev,0,BiA*,Chebyshev,0.2756,1124,78,149,1,1
1197,64,Random,0.35,1197097,0,Chebyshev,0,BFS,None,0.3518,2483,50,141,1,1
1197,64,Random,0.35,1197097,0,Chebyshev,0,Dijkstra,None,0.4889,2484,56,141,1,1
1197,64,Random,0.35,1197097,0,Chebyshev,0,Greedy,Chebyshev,0.0709,239,106,169,1,0
1197,64,Random,0.35,1197097,0,Chebyshev,0,A*,Chebyshev,0.5865,2138,69,141,1,1
1197,64,Random,0.35,1197097,0,Chebyshev,0,BiA*,Chebyshev,0.2095,928,65,143,1,0
1198,64,Random,0.35,1198098,0,Chebyshev,0,BFS,None,0.3405,2394,43,147,1,1
1198,64,Random,0.35,1198098,0,Chebyshev,0,Dijkstra,None,0.4723,2395,43,147,1,1
1198,64,Random,0.35,1198098,0,Chebyshev,0,Greedy,Chebyshev,0.1014,352,105,163,1,0
1198,64,Random,0.35,1198098,0,Chebyshev,0,A*,Chebyshev,0.3918,1856,65,147,1,1
1198,64,Random,0.35,1198098,0,Chebyshev,0,BiA*,Chebyshev,0.2524,1124,70,147,1,1
1199,64,Random,0.35,1199099,0,Chebyshev,0,BFS,None,0.3283,2281,44,141,1,1
1199,64,Random,0.35,1199099,0,Chebyshev,0,Dijkstra,None,0.4689,2291,44,141,1,1
1199,64,Random,0.35,1199099,0,Chebyshev,0,Greedy,Chebyshev,0.1234,411,116,157,1,0
1199,64,Random,0.35,1199099,0,Chebyshev,0,A*,Chebyshev,0.3418,1429,55,141,1,1
1199,64,Random,0.35,1199099,0,Chebyshev,0,BiA*,Chebyshev,0.1841,755,58,141,1,1
1200,64,Empty,0,1200000,0,Manhattan,0,BFS,None,0.6793,4096,64,127,1,1
1200,64,Empty,0,1200000,0,Manhattan,0,Dijkstra,None,0.9095,4096,78,127,1,1
1200,64,Empty,0,1200000,0,Manhattan,0,Greedy,Manhattan,0.0434,127,124,127,1,1
1200,64,Empty,0,1200000,0,Manhattan,0,A*,Manhattan,0.4744,2073,617,127,1,1
1200,64,Empty,0,1200000,0,Manhattan,0,BiA*,Manhattan,0.3595,1488,724,127,1,1
1201,64,Empty,0,1201001,0,Manhattan,0,BFS,None,0.5542,4096,64,127,1,1
1201,64,Empty,0,1201001,0,Manhattan,0,Dijkstra,None,0.8191,4096,78,127,1,1
1201,64,Empty,0,1201001,0,Manhattan,0,Greedy,Manhattan,0.0411,127,124,127,1,1
1201,64,Empty,0,1201001,0,Manhattan,0,A*,Manhattan,0.4498,2073,617,127,1,1
1201,64,Empty,0,1201001,0,Manhattan,0,BiA*,Manhattan,0.3305,1488,724,127,1,1
1202,64,Empty,0,1202002,0,Manhattan,0,BFS,None,0.5712,4096,64,127,1,1
1202,64,Empty,0,1202002,0,Manhattan,0,Dijkstra,None,0.8505,4096,78,127,1,1
1202,64,Empty,0,1202002,0,Manhattan,0,Greedy,Manhattan,0.0456,127,124,127,1,1
1202,64,Empty,0,1202002,0,Manhattan,0,A*,Manhattan,0.6206,2073,617,127,1,1
1202,64,Empty,0,1202002,0,Manhattan,0,BiA*,Manhattan,0.3705,1488,724,127,1,1
1203,64,Empty,0,1203003,0,Manhattan,0,BFS,None,0.5160,4096,64,127,1,1
1203,64,Empty,0,1203003,0,Manhattan,0,Dijkstra,None,0.7989,4096,78,127,1,1
1203,64,Empty,0,1203003,0,Manhattan,0,Greedy,Manhattan,0.0377,127,124,127,1,1
1203,64,Empty,0,1203003,0,Manhattan,0,A*,Manhattan,0.4692,2073,617,127,1,1
1203,64,Empty,0,1203003,0,Manhattan,0,BiA*,Manhattan,0.4416,1488,724,127,1,1
1204,64,Empty,0,1204004,0,Manhattan,0,BFS,None,0.5102,4096,64,127,1,1
1204,64,Empty,0,1204004,0,Manhattan,0,Dijkstra,None,0.7694,4096,78,127,1,1
1204,64,Empty,0,1204004,0,Manhattan,0,Greedy,Manhattan,0.0390,127,124,127,1,1
1204,64,Empty,0,1204004,0,Manhattan,0,A*,Manhattan,0.4337,2073,617,127,1,1
1204,64,Empty,0,1204004,0,Manhattan,0,BiA*,Manhattan,0.3202,1488,724,127,1,1
1205,64,Empty,0,1205005,0,Manhattan,0,BFS,None,0.4953,4096,64,127,1,1
1205,64,Empty,0,1205005,0,Manhattan,0,Dijkstra,None,0.7996,4096,78,127,1,1
1205,64,Empty,0,1205005,0,Manhattan,0,Greedy,Manhattan,0.0368,127,124,127,1,1
1205,64,Empty,0,1205005,0,Manhattan,0,A*,Manhattan,0.4148,2073,617,127,1,1
1205,64,Empty,0,1205005,0,Manhattan,0,BiA*,Manhattan,0.3052,1488,724,127,1,1
1206,64,Empty,0,1206006,0,Manhattan,0,BFS,None,0.5240,4096,64,127,1,1
1206,64,Empty,0,1206006,0,Manhattan,0,Dijkstra,None,0.7144,4096,78,127,1,1
1206,64,Empty,0,1206006,0,Manhattan,0,Greedy,Manhattan,0.0361,127,124,127,1,1
1206,64,Empty,0,1206006,0,Manhattan,0,A*,Manhattan,0.4201,2073,617,127,1,1
1206,64,Empty,0,1206006,0,Manhattan,0,BiA*,Manhattan,0.2971,1488,724,127,1,1
1207,64,Empty,0,1207007,0,Manhattan,0,BFS,None,0.5771,4096,64,127,1,1
1207,64,Empty,0,1207007,0,Manhattan,0,Dijkstra,None,0.6993,4096,78,127,1,1
1207,64,Empty,0,1207007,0,Manhattan,0,Greedy,Manhattan,0.0343,127,124,127,1,1
1207,64,Empty,0,1207007,0,Manhattan,0,A*,Manhattan,0.3976,2073,617,127,1,1
1207,64,Empty,0,1207007,0,Manhattan,0,BiA*,Manhattan,0.2859,1488,724,127,1,1
1208,64,Empty,0,1208008,0,Manhattan,0,BFS,None,0.4973,4096,64,127,1,1
1208,64,Empty,0,1208008,0,Manhattan,0,Dijkstra,None,0.6953,4096,78,127,1,1
1208,64,Empty,0,1208008,0,Manhattan,0,Greedy,Manhattan,0.0331,127,124,127,1,1
1208,64,Empty,0,1208008,0,Manhattan,0,A*,Manhattan,0.3950,2073,617,127,1,1
1208,64,Empty,0,1208008,0,Manhattan,0,BiA*,Manhattan,0.4166,1488,724,127,1,1
1209,64,Empty,0,1209009,0,Manhattan,0,BFS,None,0.6030,4096,64,127,1,1
1209,64,Empty,0,1209009,0,Manhattan,0,Dijkstra,None,0.8380,4096,78,127,1,1
1209,64,Empty,0,1209009,0,Manhattan,0,Greedy,Manhattan,0.0544,127,124,127,1,1
1209,64,Empty,0,1209009,0,Manhattan,0,A*,Manhattan,0.5438,2073,617,127,1,1
1209,64,Empty,0,1209009,0,Manhattan,0,BiA*,Manhattan,0.3288,1488,724,127,1,1
1210,64,Empty,0,1210010,0,Manhattan,0,BFS,None,0.6125,4096,64,127,1,1
1210,64,Empty,0,1210010,0,Manhattan,0,Dijkstra,None,0.9810,4096,78,127,1,1
1210,64,Empty,0,1210010,0,Manhattan,0,Greedy,Manhattan,0.0474,127,124,127,1,1
1210,64,Empty,0,1210010,0,Manhattan,0,A*,Manhattan,0.5199,2073,617,127,1,1
1210,64,Empty,0,1210010,0,Manhattan,0,BiA*,Manhattan,0.3980,1488,724,127,1,1
1211,64,Empty,0,1211011,0,Manhattan,0,BFS,None,0.5008,4096,64,127,1,1
1211,64,Empty,0,1211011,0,Manhattan,0,Dijkstra,None,0.8839,4096,78,127,1,1
1211,64,Empty,0,1211011,0,Manhattan,0,Greedy,Manhattan,0.0393,127,124,127,1,1
1211,64,Empty,0,1211011,0,Manhattan,0,A*,Manhattan,0.4382,2073,617,127,1,1
1211,64,Empty,0,1211011,0,Manhattan,0,BiA*,Manhattan,0.3205,1488,724,127,1,1
1212,64,Empty,0,1212012,0,Manhattan,0,BFS,None,0.5595,4096,64,127,1,1
1212,64,Empty,0,1212012,0,Manhattan,0,Dijkstra,None,0.7173,4096,78,127,1,1
1212,64,Empty,0,1212012,0,Manhattan,0,Greedy,Manhattan,0.0370,127,124,127,1,1
1212,64,Empty,0,1212012,0,Manhattan,0,A*,Manhattan,0.4293,2073,617,127,1,1
1212,64,Empty,0,1212012,0,Manhattan,0,BiA*,Manhattan,0.3083,1488,724,127,1,1
1213,64,Empty,0,1213013,0,Manhattan,0,BFS,None,0.5951,4096,64,127,1,1
1213,64,Empty,0,1213013,0,Manhattan,0,Dijkstra,None,0.8257,4096,78,127,1,1
1213,64,Empty,0,1213013,0,Manhattan,0,Greedy,Manhattan,0.0388,127,124,127,1,1
1213,64,Empty,0,1213013,0,Manhattan,0,A*,Manhattan,0.4211,2073,617,127,1,1
1213,64,Empty,0,1213013,0,Manhattan,0,BiA*,Manhattan,0.3078,1488,724,127,1,1
1214,64,Empty,0,1214014,0,Manhattan,0,BFS,None,0.5677,4096,64,127,1,1
1214,64,Empty,0,1214014,0,Manhattan,0,Dijkstra,None,0.7697,4096,78,127,1,1
1214,64,Empty,0,1214014,0,Manhattan,0,Greedy,Manhattan,0.0381,127,124,127,1,1
1214,64,Empty,0,1214014,0,Manhattan,0,A*,Manhattan,0.4587,2073,617,127,1,1
1214,64,Empty,0,1214014,0,Manhattan,0,BiA*,Manhattan,0.4850,1488,724,127,1,1
1215,64,Empty,0,1215015,0,Manhattan,0,BFS,None,0.5543,4096,64,127,1,1
1215,64,Empty,0,1215015,0,Manhattan,0,Dijkstra,None,0.9028,4096,78,127,1,1
1215,64,Empty,0,1215015,0,Manhattan,0,Greedy,Manhattan,0.0402,127,124,127,1,1
1215,64,Empty,0,1215015,0,Manhattan,0,A*,Manhattan,0.4647,2073,617,127,1,1
1215,64,Empty,0,1215015,0,Manhattan,0,BiA*,Manhattan,0.3403,1488,724,127,1,1
1216,64,Empty,0,1216016,0,Manhattan,0,BFS,None,0.6423,4096,64,127,1,1
1216,64,Empty,0,1216016,0,Manhattan,0,Dijkstra,None,0.9166,4096,78,127,1,1
1216,64,Empty,0,1216016,0,Manhattan,0,Greedy,Manhattan,0.0572,127,124,127,1,1
1216,64,Empty,0,1216016,0,Manhattan,0,A*,Manhattan,0.5471,2073,617,127,1,1
1216,64,Empty,0,1216016,0,Manhattan,0,BiA*,Manhattan,0.3993,1488,724,127,1,1
1217,64,Empty,0,1217017,0,Manhattan,0,BFS,None,0.6805,4096,64,127,1,1
1217,64,Empty,0,1217017,0,Manhattan,0,Dijkstra,None,0.9498,4096,78,127,1,1
1217,64,Empty,0,1217017,0,Manhattan,0,Greedy,Manhattan,0.0473,127,124,127,1,1
1217,64,Empty,0,1217017,0,Manhattan,0,A*,Manhattan,0.5236,2073,617,127,1,1
1217,64,Empty,0,1217017,0,Manhattan,0,BiA*,Manhattan,0.3417,1488,724,127,1,1
1218,64,Empty,0,1218018,0,Manhattan,0,BFS,None,0.5635,4096,64,127,1,1
1218,64,Empty,0,1218018,0,Manhattan,0,Dijkstra,None,0.7490,4096,78,127,1,1
1218,64,Empty,0,1218018,0,Manhattan,0,Greedy,Manhattan,0.0532,127,124,127,1,1
1218,64,Empty,0,1218018,0,Manhattan,0,A*,Manhattan,0.4971,2073,617,127,1,1
1218,64,Empty,0,1218018,0,Manhattan,0,BiA*,Manhattan,0.3117,1488,724,127,1,1
1219,64,Empty,0,1219019,0,Manhattan,0,BFS,None,0.5325,4096,64,127,1,1
1219,64,Empty,0,1219019,0,Manhattan,0,Dijkstra,None,0.7431,4096,78,127,1,1
1219,64,Empty,0,1219019,0,Manhattan,0,Greedy,Manhattan,0.0388,127,124,127,1,1
1219,64,Empty,0,1219019,0,Manhattan,0,A*,Manhattan,0.5653,2073,617,127,1,1
1219,64,Empty,0,1219019,0,Manhattan,0,BiA*,Manhattan,0.3100,1488,724,127,1,1
1220,64,Empty,0,1220020,0,Manhattan,0,BFS,None,0.4985,4096,64,127,1,1
1220,64,Empty,0,1220020,0,Manhattan,0,Dijkstra,None,0.7048,4096,78,127,1,1
1220,64,Empty,0,1220020,0,Manhattan,0,Greedy,Manhattan,0.0322,127,124,127,1,1
1220,64,Empty,0,1220020,0,Manhattan,0,A*,Manhattan,0.3962,2073,617,127,1,1
1220,64,Empty,0,1220020,0,Manhattan,0,BiA*,Manhattan,0.2909,1488,724,127,1,1
1221,64,Empty,0,1221021,0,Manhattan,0,BFS,None,0.5145,4096,64,127,1,1
1221,64,Empty,0,1221021,0,Manhattan,0,Dijkstra,None,0.6995,4096,78,127,1,1
1221,64,Empty,0,1221021,0,Manhattan,0,Greedy,Manhattan,0.0320,127,124,127,1,1
1221,64,Empty,0,1221021,0,Manhattan,0,A*,Manhattan,0.4090,2073,617,127,1,1
1221,64,Empty,0,1221021,0,Manhattan,0,BiA*,Manhattan,0.2903,1488,724,127,1,1
1222,64,Empty,0,1222022,0,Manhattan,0,BFS,None,0.6004,4096,64,127,1,1
1222,64,Empty,0,1222022,0,Manhattan,0,Dijkstra,None,0.8485,4096,78,127,1,1
1222,64,Empty,0,1222022,0,Manhattan,0,Greedy,Manhattan,0.0353,127,124,127,1,1
1222,64,Empty,0,1222022,0,Manhattan,0,A*,Manhattan,0.4867,2073,617,127,1,1
1222,64,Empty,0,1222022,0,Manhattan,0,BiA*,Manhattan,0.3275,1488,724,127,1,1
1223,64,Empty,0,1223023,0,Manhattan,0,BFS,None,0.5110,4096,64,127,1,1
1223,64,Empty,0,1223023,0,Manhattan,0,Dijkstra,None,0.7608,4096,78,127,1,1
1223,64,Empty,0,1223023,0,Manhattan,0,Greedy,Manhattan,0.0394,127,124,127,1,1
1223,64,Empty,0,1223023,0,Manhattan,0,A*,Manhattan,0.4283,2073,617,127,1,1
1223,64,Empty,0,1223023,0,Manhattan,0,BiA*,Manhattan,0.3097,1488,724,127,1,1
1224,64,Empty,0,1224024,0,Manhattan,0,BFS,None,0.6290,4096,64,127,1,1
1224,64,Empty,0,1224024,0,Manhattan,0,Dijkstra,None,0.7262,4096,78,127,1,1
1224,64,Empty,0,1224024,0,Manhattan,0,Greedy,Manhattan,0.0371,127,124,127,1,1
1224,64,Empty,0,1224024,0,Manhattan,0,A*,Manhattan,0.4243,2073,617,127,1,1
1224,64,Empty,0,1224024,0,Manhattan,0,BiA*,Manhattan,0.3159,1488,724,127,1,1
1225,64,Empty,0,1225025,0,Manhattan,0,BFS,None,0.5002,4096,64,127,1,1
1225,64,Empty,0,1225025,0,Manhattan,0,Dijkstra,None,0.7697,4096,78,127,1,1
1225,64,Empty,0,1225025,0,Manhattan,0,Greedy,Manhattan,0.0372,127,124,127,1,1
1225,64,Empty,0,1225025,0,Manhattan,0,A*,Manhattan,0.4166,2073,617,127,1,1
1225,64,Empty,0,1225025,0,Manhattan,0,BiA*,Manhattan,0.3341,1488,724,127,1,1
1226,64,Empty,0,1226026,0,Manhattan,0,BFS,None,0.6162,4096,64,127,1,1
1226,64,Empty,0,1226026,0,Manhattan,0,Dijkstra,None,0.7740,4096,78,127,1,1
1226,64,Empty,0,1226026,0,Manhattan,0,Greedy,Manhattan,0.0444,127,124,127,1,1
1226,64,Empty,0,1226026,0,Manhattan,0,A*,Manhattan,0.4585,2073,617,127,1,1
1226,64,Empty,0,1226026,0,Manhattan,0,BiA*,Manhattan,0.3173,1488,724,127,1,1
1227,64,Empty,0,1227027,0,Manhattan,0,BFS,None,0.5457,4096,64,127,1,1
1227,64,Empty,0,1227027,0,Manhattan,0,Dijkstra,None,0.8800,4096,78,127,1,1
1227,64,Empty,0,1227027,0,Manhattan,0,Greedy,Manhattan,0.0435,127,124,127,1,1
1227,64,Empty,0,1227027,0,Manhattan,0,A*,Manhattan,0.5075,2073,617,127,1,1
1227,64,Empty,0,1227027,0,Manhattan,0,BiA*,Manhattan,0.3805,1488,724,127,1,1
1228,64,Empty,0,1228028,0,Manhattan,0,BFS,None,0.6309,4096,64,127,1,1
1228,64,Empty,0,1228028,0,Manhattan,0,Dijkstra,None,0.8673,4096,78,127,1,1
1228,64,Empty,0,1228028,0,Manhattan,0,Greedy,Manhattan,0.0482,127,124,127,1,1
1228,64,Empty,0,1228028,0,Manhattan,0,A*,Manhattan,0.4910,2073,617,127,1,1
1228,64,Empty,0,1228028,0,Manhattan,0,BiA*,Manhattan,0.3653,1488,724,127,1,1
1229,64,Empty,0,1229029,0,Manhattan,0,BFS,None,0.6516,4096,64,127,1,1
1229,64,Empty,0,1229029,0,Manhattan,0,Dijkstra,None,0.8651,4096,78,127,1,1
1229,64,Empty,0,1229029,0,Manhattan,0,Greedy,Manhattan,0.0337,127,124,127,1,1
1229,64,Empty,0,1229029,0,Manhattan,0,A*,Manhattan,0.4314,2073,617,127,1,1
1229,64,Empty,0,1229029,0,Manhattan,0,BiA*,Manhattan,0.3612,1488,724,127,1,1
1230,64,Empty,0,1230030,0,Manhattan,0,BFS,None,0.5258,4096,64,127,1,1
1230,64,Empty,0,1230030,0,Manhattan,0,Dijkstra,None,0.7903,4096,78,127,1,1
1230,64,Empty,0,1230030,0,Manhattan,0,Greedy,Manhattan,0.0336,127,124,127,1,1
1230,64,Empty,0,1230030,0,Manhattan,0,A*,Manhattan,0.4079,2073,617,127,1,1
1230,64,Empty,0,1230030,0,Manhattan,0,BiA*,Manhattan,0.2895,1488,724,127,1,1
1231,64,Empty,0,1231031,0,Manhattan,0,BFS,None,0.4988,4096,64,127,1,1
1231,64,Empty,0,1231031,0,Manhattan,0,Dijkstra,None,0.7252,4096,78,127,1,1
1231,64,Empty,0,1231031,0,Manhattan,0,Greedy,Manhattan,0.0344,127,124,127,1,1
1231,64,Empty,0,1231031,0,Manhattan,0,A*,Manhattan,0.4474,2073,617,127,1,1
1231,64,Empty,0,1231031,0,Manhattan,0,BiA*,Manhattan,0.4223,1488,724,127,1,1
1232,64,Empty,0,1232032,0,Manhattan,0,BFS,None,0.4894,4096,64,127,1,1
1232,64,Empty,0,1232032,0,Manhattan,0,Dijkstra,None,0.7225,4096,78,127,1,1
1232,64,Empty,0,1232032,0,Manhattan,0,Greedy,Manhattan,0.0315,127,124,127,1,1
1232,64,Empty,0,1232032,0,Manhattan,0,A*,Manhattan,0.4035,2073,617,127,1,1
1232,64,Empty,0,1232032,0,Manhattan,0,BiA*,Manhattan,0.2826,1488,724,127,1,1
1233,64,Empty,0,1233033,0,Manhattan,0,BFS,None,0.4892,4096,64,127,1,1
1233,64,Empty,0,1233033,0,Manhattan,0,Dijkstra,None,0.7013,4096,78,127,1,1
1233,64,Empty,0,1233033,0,Manhattan,0,Greedy,Manhattan,0.0313,127,124,127,1,1
1233,64,Empty,0,1233033,0,Manhattan,0,A*,Manhattan,0.4064,2073,617,127,1,1
1233,64,Empty,0,1233033,0,Manhattan,0,BiA*,Manhattan,0.3164,1488,724,127,1,1
1234,64,Empty,0,1234034,0,Manhattan,0,BFS,None,0.6557,4096,64,127,1,1
1234,64,Empty,0,1234034,0,Manhattan,0,Dijkstra,None,0.8481,4096,78,127,1,1
1234,64,Empty,0,1234034,0,Manhattan,0,Greedy,Manhattan,0.0328,127,124,127,1,1
1234,64,Empty,0,1234034,0,Manhattan,0,A*,Manhattan,0.4035,2073,617,127,1,1
1234,64,Empty,0,1234034,0,Manhattan,0,BiA*,Manhattan,0.2955,1488,724,127,1,1
1235,64,Empty,0,1235035,0,Manhattan,0,BFS,None,0.4913,4096,64,127,1,1
1235,64,Empty,0,1235035,0,Manhattan,0,Dijkstra,None,0.7071,4096,78,127,1,1
1235,64,Empty,0,1235035,0,Manhattan,0,Greedy,Manhattan,0.0315,127,124,127,1,1
1235,64,Empty,0,1235035,0,Manhattan,0,A*,Manhattan,0.3907,2073,617,127,1,1
1235,64,Empty,0,1235035,0,Manhattan,0,BiA*,Manhattan,0.2839,1488,724,127,1,1
1236,64,Empty,0,1236036,0,Manhattan,0,BFS,None,0.4885,4096,64,127,1,1
1236,64,Empty,0,1236036,0,Manhattan,0,Dijkstra,None,0.6954,4096,78,127,1,1
1236,64,Empty,0,1236036,0,Manhattan,0,Greedy,Manhattan,0.0307,127,124,127,1,1
1236,64,Empty,0,1236036,0,Manhattan,0,A*,Manhattan,0.4798,2073,617,127,1,1
1236,64,Empty,0,1236036,0,Manhattan,0,BiA*,Manhattan,0.2780,1488,724,127,1,1
1237,64,Empty,0,1237037,0,Manhattan,0,BFS,None,0.4898,4096,64,127,1,1
1237,64,Empty,0,1237037,0,Manhattan,0,Dijkstra,None,0.6887,4096,78,127,1,1
1237,64,Empty,0,1237037,0,Manhattan,0,Greedy,Manhattan,0.0307,127,124,127,1,1
1237,64,Empty,0,1237037,0,Manhattan,0,A*,Manhattan,0.4571,2073,617,127,1,1
1237,64,Empty,0,1237037,0,Manhattan,0,BiA*,Manhattan,0.4750,1488,724,127,1,1
1238,64,Empty,0,1238038,0,Manhattan,0,BFS,None,0.4944,4096,64,127,1,1
1238,64,Empty,0,1238038,0,Manhattan,0,Dijkstra,None,0.7054,4096,78,127,1,1
1238,64,Empty,0,1238038,0,Manhattan,0,Greedy,Manhattan,0.0311,127,124,127,1,1
1238,64,Empty,0,1238038,0,Manhattan,0,A*,Manhattan,0.3900,2073,617,127,1,1
1238,64,Empty,0,1238038,0,Manhattan,0,BiA*,Manhattan,0.2745,1488,724,127,1,1
1239,64,Empty,0,1239039,0,Manhattan,0,BFS,None,0.5190,4096,64,127,1,1
1239,64,Empty,0,1239039,0,Manhattan,0,Dijkstra,None,0.8646,4096,78,127,1,1
1239,64,Empty,0,1239039,0,Manhattan,0,Greedy,Manhattan,0.0383,127,124,127,1,1
1239,64,Empty,0,1239039,0,Manhattan,0,A*,Manhattan,0.4043,2073,617,127,1,1
1239,64,Empty,0,1239039,0,Manhattan,0,BiA*,Manhattan,0.3001,1488,724,127,1,1
1240,64,Empty,0,1240040,0,Manhattan,0,BFS,None,0.5205,4096,64,127,1,1
1240,64,Empty,0,1240040,0,Manhattan,0,Dijkstra,None,0.7704,4096,78,127,1,1
1240,64,Empty,0,1240040,0,Manhattan,0,Greedy,Manhattan,0.0432,127,124,127,1,1
1240,64,Empty,0,1240040,0,Manhattan,0,A*,Manhattan,0.4243,2073,617,127,1,1
1240,64,Empty,0,1240040,0,Manhattan,0,BiA*,Manhattan,0.2954,1488,724,127,1,1
1241,64,Empty,0,1241041,0,Manhattan,0,BFS,None,0.6310,4096,64,127,1,1
1241,64,Empty,0,1241041,0,Manhattan,0,Dijkstra,None,0.7387,4096,78,127,1,1
1241,64,Empty,0,1241041,0,Manhattan,0,Greedy,Manhattan,0.0377,127,124,127,1,1
1241,64,Empty,0,1241041,0,Manhattan,0,A*,Manhattan,0.4521,2073,617,127,1,1
1241,64,Empty,0,1241041,0,Manhattan,0,BiA*,Manhattan,0.3703,1488,724,127,1,1
1242,64,Empty,0,1242042,0,Manhattan,0,BFS,None,0.5459,4096,64,127,1,1
1242,64,Empty,0,1242042,0,Manhattan,0,Dijkstra,None,0.7492,4096,78,127,1,1
1242,64,Empty,0,1242042,0,Manhattan,0,Greedy,Manhattan,0.0416,127,124,127,1,1
1242,64,Empty,0,1242042,0,Manhattan,0,A*,Manhattan,0.3936,2073,617,127,1,1
1242,64,Empty,0,1242042,0,Manhattan,0,BiA*,Manhattan,0.2883,1488,724,127,1,1
1243,64,Empty,0,1243043,0,Manhattan,0,BFS,None,0.5034,4096,64,127,1,1
1243,64,Empty,0,1243043,0,Manhattan,0,Dijkstra,None,0.7219,4096,78,127,1,1
1243,64,Empty,0,1243043,0,Manhattan,0,Greedy,Manhattan,0.0409,127,124,127,1,1
1243,64,Empty,0,1243043,0,Manhattan,0,A*,Manhattan,0.4280,2073,617,127,1,1
1243,64,Empty,0,1243043,0,Manhattan,0,BiA*,Manhattan,0.3028,1488,724,127,1,1
1244,64,Empty,0,1244044,0,Manhattan,0,BFS,None,0.5085,4096,64,127,1,1
1244,64,Empty,0,1244044,0,Manhattan,0,Dijkstra,None,0.8381,4096,78,127,1,1
1244,64,Empty,0,1244044,0,Manhattan,0,Greedy,Manhattan,0.0359,127,124,127,1,1
1244,64,Empty,0,1244044,0,Manhattan,0,A*,Manhattan,0.3898,2073,617,127,1,1
1244,64,Empty,0,1244044,0,Manhattan,0,BiA*,Manhattan,0.2861,1488,724,127,1,1
1245,64,Empty,0,1245045,0,Manhattan,0,BFS,None,0.4896,4096,64,127,1,1
1245,64,Empty,0,1245045,0,Manhattan,0,Dijkstra,None,0.7135,4096,78,127,1,1
1245,64,Empty,0,1245045,0,Manhattan,0,Greedy,Manhattan,0.0338,127,124,127,1,1
1245,64,Empty,0,1245045,0,Manhattan,0,A*,Manhattan,0.3913,2073,617,127,1,1
1245,64,Empty,0,1245045,0,Manhattan,0,BiA*,Manhattan,0.3212,1488,724,127,1,1
1246,64,Empty,0,1246046,0,Manhattan,0,BFS,None,0.6651,4096,64,127,1,1
1246,64,Empty,0,1246046,0,Manhattan,0,Dijkstra,None,0.8659,4096,78,127,1,1
1246,64,Empty,0,1246046,0,Manhattan,0,Greedy,Manhattan,0.0319,127,124,127,1,1
1246,64,Empty,0,1246046,0,Manhattan,0,A*,Manhattan,0.3730,2073,617,127,1,1
1246,64,Empty,0,1246046,0,Manhattan,0,BiA*,Manhattan,0.2847,1488,724,127,1,1
1247,64,Empty,0,1247047,0,Manhattan,0,BFS,None,0.4796,4096,64,127,1,1
1247,64,Empty,0,1247047,0,Manhattan,0,Dijkstra,None,0.7109,4096,78,127,1,1
1247,64,Empty,0,1247047,0,Manhattan,0,Greedy,Manhattan,0.0306,127,124,127,1,1
1247,64,Empty,0,1247047,0,Manhattan,0,A*,Manhattan,0.3681,2073,617,127,1,1
1247,64,Empty,0,1247047,0,Manhattan,0,BiA*,Manhattan,0.2754,1488,724,127,1,1
1248,64,Empty,0,1248048,0,Manhattan,0,BFS,None,0.4799,4096,64,127,1,1
1248,64,Empty,0,1248048,0,Manhattan,0,Dijkstra,None,0.6890,4096,78,127,1,1
1248,64,Empty,0,1248048,0,Manhattan,0,Greedy,Manhattan,0.0305,127,124,127,1,1
1248,64,Empty,0,1248048,0,Manhattan,0,A*,Manhattan,0.3727,2073,617,127,1,1
1248,64,Empty,0,1248048,0,Manhattan,0,BiA*,Manhattan,0.3636,1488,724,127,1,1
1249,64,Empty,0,1249049,0,Manhattan,0,BFS,None,0.4839,4096,64,127,1,1
1249,64,Empty,0,1249049,0,Manhattan,0,Dijkstra,None,0.7057,4096,78,127,1,1
1249,64,Empty,0,1249049,0,Manhattan,0,Greedy,Manhattan,0.0333,127,124,127,1,1
1249,64,Empty,0,1249049,0,Manhattan,0,A*,Manhattan,0.4120,2073,617,127,1,1
1249,64,Empty,0,1249049,0,Manhattan,0,BiA*,Manhattan,0.2716,1488,724,127,1,1
