trial,N,mapType,density,seed,diag,heuristicUI,deceptiveMaze,algo,algoHeuristic,runtimeMs,nodesExpanded,peakFrontier,pathLength,found,optimal
113,64,Maze,0,113003,0,WallAware,1,BiA*,WallAware,1.5975,1546,13,734,1,1
114,64,Maze,0,114004,0,WallAware,1,BFS,None,0.2765,1915,8,912,1,1
114,64,Maze,0,114004,0,WallAware,1,Dijkstra,None,0.3412,1915,7,912,1,1
114,64,Maze,0,114004,0,WallAware,1,Greedy,Manhattan,0.3408,1611,11,912,1,1
114,64,Maze,0,114004,0,WallAware,1,A*,WallAware,0.4338,1883,7,912,1,1
114,64,Maze,0,114004,0,WallAware,1,BiA*,WallAware,0.4861,1646,10,912,1,1
115,64,Maze,0,115005,0,WallAware,1,BFS,None,0.2782,1921,9,940,1,1
115,64,Maze,0,115005,0,WallAware,1,Dijkstra,None,0.3360,1921,7,940,1,1
115,64,Maze,0,115005,0,WallAware,1,Greedy,Manhattan,0.3354,1742,8,940,1,1
115,64,Maze,0,115005,0,WallAware,1,A*,WallAware,0.4263,1921,7,940,1,1
115,64,Maze,0,115005,0,WallAware,1,BiA*,WallAware,0.5039,1636,12,940,1,1
116,64,Maze,0,116006,0,WallAware,1,BFS,None,0.2726,1921,12,582,1,1
116,64,Maze,0,116006,0,WallAware,1,Dijkstra,None,0.3603,1921,10,582,1,1
116,64,Maze,0,116006,0,WallAware,1,Greedy,Manhattan,0.5005,1407,12,582,1,1
116,64,Maze,0,116006,0,WallAware,1,A*,WallAware,0.4904,1914,10,582,1,1
116,64,Maze,0,116006,0,WallAware,1,BiA*,WallAware,0.3497,1367,12,582,1,1
117,64,Maze,0,117007,0,WallAware,1,BFS,None,0.2716,1921,8,810,1,1
117,64,Maze,0,117007,0,WallAware,1,Dijkstra,None,0.3525,1921,7,810,1,1
117,64,Maze,0,117007,0,WallAware,1,Greedy,Manhattan,0.2745,1321,10,810,1,1
117,64,Maze,0,117007,0,WallAware,1,A*,WallAware,0.4447,1921,7,810,1,1
117,64,Maze,0,117007,0,WallAware,1,BiA*,WallAware,0.3989,1638,11,810,1,1
118,64,Maze,0,118008,0,WallAware,1,BFS,None,0.2690,1921,12,690,1,1
118,64,Maze,0,118008,0,WallAware,1,Dijkstra,None,0.3535,1921,12,690,1,1
118,64,Maze,0,118008,0,WallAware,1,Greedy,Manhattan,0.2285,1091,14,690,1,1
118,64,Maze,0,118008,0,WallAware,1,A*,WallAware,0.4368,1906,13,690,1,1
118,64,Maze,0,118008,0,WallAware,1,BiA*,WallAware,0.3489,1429,12,690,1,1
119,64,Maze,0,119009,0,WallAware,1,BFS,None,0.2797,1919,8,917,1,1
119,64,Maze,0,119009,0,WallAware,1,Dijkstra,None,0.3369,1919,8,917,1,1
119,64,Maze,0,119009,0,WallAware,1,Greedy,Manhattan,0.3712,1802,11,917,1,1
119,64,Maze,0,119009,0,WallAware,1,A*,WallAware,0.4324,1905,8,917,1,1
119,64,Maze,0,119009,0,WallAware,1,BiA*,WallAware,0.4671,1766,12,917,1,1
120,128,Random,0.2,120000,0,Manhattan,0,BFS,None,2.5711,13027,127,255,1,1
120,128,Random,0.2,120000,0,Manhattan,0,Dijkstra,None,3.0953,13027,135,255,1,1
120,128,Random,0.2,120000,0,Manhattan,0,Greedy,Manhattan,0.1572,350,282,301,1,0
120,128,Random,0.2,120000,0,Manhattan,0,A*,Manhattan,0.5260,2061,472,255,1,1
120,128,Random,0.2,120000,0,Manhattan,0,BiA*,Manhattan,0.7491,1630,533,255,1,1
121,128,Random,0.2,121001,0,Manhattan,0,BFS,None,2.2909,12995,114,255,1,1
121,128,Random,0.2,121001,0,Manhattan,0,Dijkstra,None,2.9824,12995,128,255,1,1
121,128,Random,0.2,121001,0,Manhattan,0,Greedy,Manhattan,0.1452,360,267,301,1,0
121,128,Random,0.2,121001,0,Manhattan,0,A*,Manhattan,1.1674,4877,800,255,1,1
121,128,Random,0.2,121001,0,Manhattan,0,BiA*,Manhattan,1.0489,4368,947,255,1,1
122,128,Random,0.2,122002,0,Manhattan,0,BFS,None,2.3100,13120,120,255,1,1
122,128,Random,0.2,122002,0,Manhattan,0,Dijkstra,None,2.9477,13120,132,255,1,1
122,128,Random,0.2,122002,0,Manhattan,0,Greedy,Manhattan,0.1440,370,263,319,1,0
122,128,Random,0.2,122002,0,Manhattan,0,A*,Manhattan,0.7016,3016,671,255,1,1
122,128,Random,0.2,122002,0,Manhattan,0,BiA*,Manhattan,0.3723,1549,517,255,1,1
123,128,Random,0.2,123003,0,Manhattan,0,BFS,None,2.1798,12910,122,255,1,1
123,128,Random,0.2,123003,0,Manhattan,0,Dijkstra,None,2.8963,12909,130,255,1,1
123,128,Random,0.2,123003,0,Manhattan,0,Greedy,Manhattan,0.1448,359,268,309,1,0
123,128,Random,0.2,123003,0,Manhattan,0,A*,Manhattan,1.5736,6004,934,255,1,1
123,128,Random,0.2,123003,0,Manhattan,0,BiA*,Manhattan,0.5238,2135,622,255,1,1
124,128,Random,0.2,124004,0,Manhattan,0,BFS,None,2.4213,13033,120,257,1,1
124,128,Random,0.2,124004,0,Manhattan,0,Dijkstra,None,2.8826,13033,130,257,1,1
124,128,Random,0.2,124004,0,Manhattan,0,Greedy,Manhattan,0.1098,319,237,285,1,0
124,128,Random,0.2,124004,0,Manhattan,0,A*,Manhattan,2.4539,8793,722,257,1,1
124,128,Random,0.2,124004,0,Manhattan,0,BiA*,Manhattan,0.8265,2486,757,257,1,1
125,128,Random,0.2,125005,0,Manhattan,0,BFS,None,2.3858,13006,131,255,1,1
125,128,Random,0.2,125005,0,Manhattan,0,Dijkstra,None,3.3673,13006,140,255,1,1
125,128,Random,0.2,125005,0,Manhattan,0,Greedy,Manhattan,0.1454,381,296,321,1,0
125,128,Random,0.2,125005,0,Manhattan,0,A*,Manhattan,0.4952,2130,509,255,1,1
125,128,Random,0.2,125005,0,Manhattan,0,BiA*,Manhattan,0.8881,2647,677,255,1,1
126,128,Random,0.2,126006,0,Manhattan,0,BFS,None,2.4089,13032,120,255,1,1
126,128,Random,0.2,126006,0,Manhattan,0,Dijkstra,None,3.4806,13032,137,255,1,1
126,128,Random,0.2,126006,0,Manhattan,0,Greedy,Manhattan,0.1230,350,271,303,1,0
126,128,Random,0.2,126006,0,Manhattan,0,A*,Manhattan,1.2659,5534,911,255,1,1
126,128,Random,0.2,126006,0,Manhattan,0,BiA*,Manhattan,0.5507,1978,621,255,1,1
127,128,Random,0.2,127007,0,Manhattan,0,BFS,None,2.3189,13097,120,255,1,1
127,128,Random,0.2,127007,0,Manhattan,0,Dijkstra,None,3.0445,13097,135,255,1,1
127,128,Random,0.2,127007,0,Manhattan,0,Greedy,Manhattan,0.1178,339,280,295,1,0
127,128,Random,0.2,127007,0,Manhattan,0,A*,Manhattan,0.5348,2453,528,255,1,1
127,128,Random,0.2,127007,0,Manhattan,0,BiA*,Manhattan,0.4822,1917,607,255,1,1
128,128,Random,0.2,128008,0,Manhattan,0,BFS,None,2.2467,13105,124,255,1,1
128,128,Random,0.2,128008,0,Manhattan,0,Dijkstra,None,3.1484,13105,135,255,1,1
128,128,Random,0.2,128008,0,Manhattan,0,Greedy,Manhattan,0.1100,313,273,285,1,0
128,128,Random,0.2,128008,0,Manhattan,0,A*,Manhattan,0.6632,3125,616,255,1,1
128,128,Random,0.2,128008,0,Manhattan,0,BiA*,Manhattan,0.6407,2677,756,255,1,1
129,128,Random,0.2,129009,0,Manhattan,0,BFS,None,2.3341,13042,123,255,1,1
129,128,Random,0.2,129009,0,Manhattan,0,Dijkstra,None,3.0733,13042,138,255,1,1
129,128,Random,0.2,129009,0,Manhattan,0,Greedy,Manhattan,0.1117,319,270,289,1,0
129,128,Random,0.2,129009,0,Manhattan,0,A*,Manhattan,0.5484,2571,500,255,1,1
129,128,Random,0.2,129009,0,Manhattan,0,BiA*,Manhattan,0.4159,1714,520,255,1,1
130,128,Random,0.2,130000,0,Chebyshev,0,BFS,None,2.2696,13081,126,255,1,1
130,128,Random,0.2,130000,0,Chebyshev,0,Dijkstra,None,3.0012,13082,138,255,1,1
130,128,Random,0.2,130000,0,Chebyshev,0,Greedy,Chebyshev,0.1398,336,244,267,1,0
130,128,Random,0.2,130000,0,Chebyshev,0,A*,Chebyshev,3.7659,12326,202,255,1,1
130,128,Random,0.2,130000,0,Chebyshev,0,BiA*,Chebyshev,1.8071,6171,196,255,1,1
131,128,Random,0.2,131001,0,Chebyshev,0,BFS,None,2.4733,13133,121,255,1,1
131,128,Random,0.2,131001,0,Chebyshev,0,Dijkstra,None,3.1934,13133,134,255,1,1
131,128,Random,0.2,131001,0,Chebyshev,0,Greedy,Chebyshev,0.3492,321,244,265,1,0
131,128,Random,0.2,131001,0,Chebyshev,0,A*,Chebyshev,3.3144,12371,205,255,1,1
131,128,Random,0.2,131001,0,Chebyshev,0,BiA*,Chebyshev,1.8680,6195,201,255,1,1
132,128,Random,0.2,132002,0,Chebyshev,0,BFS,None,2.1658,13077,129,255,1,1
132,128,Random,0.2,132002,0,Chebyshev,0,Dijkstra,None,3.2050,13077,143,255,1,1
132,128,Random,0.2,132002,0,Chebyshev,0,Greedy,Chebyshev,0.1118,282,241,257,1,0
132,128,Random,0.2,132002,0,Chebyshev,0,A*,Chebyshev,3.1515,12279,192,255,1,1
132,128,Random,0.2,132002,0,Chebyshev,0,BiA*,Chebyshev,2.4357,6049,200,255,1,1
133,128,Random,0.2,133003,0,Chebyshev,0,BFS,None,2.3080,13147,128,255,1,1
133,128,Random,0.2,133003,0,Chebyshev,0,Dijkstra,None,3.7938,13147,146,255,1,1
133,128,Random,0.2,133003,0,Chebyshev,0,Greedy,Chebyshev,0.1223,323,258,257,1,0
133,128,Random,0.2,133003,0,Chebyshev,0,A*,Chebyshev,3.4837,12369,190,255,1,1
133,128,Random,0.2,133003,0,Chebyshev,0,BiA*,Chebyshev,2.4966,6596,204,255,1,1
134,128,Random,0.2,134004,0,Chebyshev,0,BFS,None,2.4496,13072,121,255,1,1
134,128,Random,0.2,134004,0,Chebyshev,0,Dijkstra,None,3.1120,13072,136,255,1,1
134,128,Random,0.2,134004,0,Chebyshev,0,Greedy,Chebyshev,0.1268,292,240,255,1,1
134,128,Random,0.2,134004,0,Chebyshev,0,A*,Chebyshev,3.4569,12364,192,255,1,1
134,128,Random,0.2,134004,0,Chebyshev,0,BiA*,Chebyshev,1.6956,6101,197,255,1,1
135,128,Random,0.2,135005,0,Chebyshev,0,BFS,None,2.2356,13118,127,255,1,1
135,128,Random,0.2,135005,0,Chebyshev,0,Dijkstra,None,2.9350,13118,143,255,1,1
135,128,Random,0.2,135005,0,Chebyshev,0,Greedy,Chebyshev,0.1239,296,256,257,1,0
135,128,Random,0.2,135005,0,Chebyshev,0,A*,Chebyshev,3.1273,12304,199,255,1,1
135,128,Random,0.2,135005,0,Chebyshev,0,BiA*,Chebyshev,1.4617,6124,203,255,1,1
136,128,Random,0.2,136006,0,Chebyshev,0,BFS,None,2.2796,13035,125,255,1,1
136,128,Random,0.2,136006,0,Chebyshev,0,Dijkstra,None,2.9588,13035,141,255,1,1
136,128,Random,0.2,136006,0,Chebyshev,0,Greedy,Chebyshev,0.1257,292,239,257,1,0
136,128,Random,0.2,136006,0,Chebyshev,0,A*,Chebyshev,3.0580,12399,191,255,1,1
136,128,Random,0.2,136006,0,Chebyshev,0,BiA*,Chebyshev,1.5129,6230,214,255,1,1
137,128,Random,0.2,137007,0,Chebyshev,0,BFS,None,2.0058,13079,136,255,1,1
137,128,Random,0.2,137007,0,Chebyshev,0,Dijkstra,None,3.0480,13079,153,255,1,1
137,128,Random,0.2,137007,0,Chebyshev,0,Greedy,Chebyshev,0.1499,283,251,255,1,1
137,128,Random,0.2,137007,0,Chebyshev,0,A*,Chebyshev,3.0914,12331,196,255,1,1
137,128,Random,0.2,137007,0,Chebyshev,0,BiA*,Chebyshev,1.4498,6199,193,255,1,1
138,128,Random,0.2,138008,0,Chebyshev,0,BFS,None,2.1038,13141,121,255,1,1
138,128,Random,0.2,138008,0,Chebyshev,0,Dijkstra,None,3.0636,13141,132,255,1,1
138,128,Random,0.2,138008,0,Chebyshev,0,Greedy,Chebyshev,0.1338,284,254,257,1,0
138,128,Random,0.2,138008,0,Chebyshev,0,A*,Chebyshev,3.3679,12677,191,255,1,1
138,128,Random,0.2,138008,0,Chebyshev,0,BiA*,Chebyshev,1.4256,6259,197,255,1,1
139,128,Random,0.2,139009,0,Chebyshev,0,BFS,None,2.0791,13070,128,255,1,1
139,128,Random,0.2,139009,0,Chebyshev,0,Dijkstra,None,2.8831,13070,142,255,1,1
139,128,Random,0.2,139009,0,Chebyshev,0,Greedy,Chebyshev,0.1046,286,228,255,1,1
139,128,Random,0.2,139009,0,Chebyshev,0,A*,Chebyshev,3.1311,12366,198,255,1,1
139,128,Random,0.2,139009,0,Chebyshev,0,BiA*,Chebyshev,1.4683,6391,201,255,1,1
140,128,Random,0.2,140000,0,Euclidean,0,BFS,None,2.2190,13063,125,255,1,1
140,128,Random,0.2,140000,0,Euclidean,0,Dijkstra,None,3.1123,13063,132,255,1,1
140,128,Random,0.2,140000,0,Euclidean,0,Greedy,Euclidean,0.1132,284,252,261,1,0
140,128,Random,0.2,140000,0,Euclidean,0,A*,Euclidean,3.1022,12208,217,255,1,1
140,128,Random,0.2,140000,0,Euclidean,0,BiA*,Euclidean,2.2622,8317,256,255,1,1
141,128,Random,0.2,141001,0,Euclidean,0,BFS,None,2.1386,13115,117,255,1,1
141,128,Random,0.2,141001,0,Euclidean,0,Dijkstra,None,3.0849,13114,127,255,1,1
141,128,Random,0.2,141001,0,Euclidean,0,Greedy,Euclidean,0.1295,269,228,255,1,1
141,128,Random,0.2,141001,0,Euclidean,0,A*,Euclidean,3.3503,12347,202,255,1,1
141,128,Random,0.2,141001,0,Euclidean,0,BiA*,Euclidean,2.2541,8419,251,255,1,1
142,128,Random,0.2,142002,0,Euclidean,0,BFS,None,2.1921,12961,132,255,1,1
142,128,Random,0.2,142002,0,Euclidean,0,Dijkstra,None,3.1688,12961,149,255,1,1
142,128,Random,0.2,142002,0,Euclidean,0,Greedy,Euclidean,0.1102,281,230,257,1,0
142,128,Random,0.2,142002,0,Euclidean,0,A*,Euclidean,3.2567,11870,209,255,1,1
142,128,Random,0.2,142002,0,Euclidean,0,BiA*,Euclidean,1.9944,7802,252,255,1,1
143,128,Random,0.2,143003,0,Euclidean,0,BFS,None,2.0202,13078,130,255,1,1
143,128,Random,0.2,143003,0,Euclidean,0,Dijkstra,None,3.0755,13078,145,255,1,1
143,128,Random,0.2,143003,0,Euclidean,0,Greedy,Euclidean,0.1186,270,241,261,1,0
143,128,Random,0.2,143003,0,Euclidean,0,A*,Euclidean,3.3598,12235,217,255,1,1
143,128,Random,0.2,143003,0,Euclidean,0,BiA*,Euclidean,2.1086,8191,252,255,1,1
144,128,Random,0.2,144004,0,Euclidean,0,BFS,None,2.1735,13132,124,255,1,1
144,128,Random,0.2,144004,0,Euclidean,0,Dijkstra,None,3.0327,13132,138,255,1,1
144,128,Random,0.2,144004,0,Euclidean,0,Greedy,Euclidean,0.1265,274,234,259,1,0
144,128,Random,0.2,144004,0,Euclidean,0,A*,Euclidean,3.2472,12419,214,255,1,1
144,128,Random,0.2,144004,0,Euclidean,0,BiA*,Euclidean,2.1253,8491,260,255,1,1
145,128,Random,0.2,145005,0,Euclidean,0,BFS,None,2.0627,12998,125,255,1,1
145,128,Random,0.2,145005,0,Euclidean,0,Dijkstra,None,3.0703,12998,139,255,1,1
145,128,Random,0.2,145005,0,Euclidean,0,Greedy,Euclidean,0.1276,272,233,263,1,0
145,128,Random,0.2,145005,0,Euclidean,0,A*,Euclidean,3.3497,12177,210,255,1,1
145,128,Random,0.2,145005,0,Euclidean,0,BiA*,Euclidean,2.2068,8221,264,255,1,1
146,128,Random,0.2,146006,0,Euclidean,0,BFS,None,2.1503,13112,132,255,1,1
146,128,Random,0.2,146006,0,Euclidean,0,Dijkstra,None,3.0996,13112,146,255,1,1
146,128,Random,0.2,146006,0,Euclidean,0,Greedy,Euclidean,0.1132,300,254,275,1,0
146,128,Random,0.2,146006,0,Euclidean,0,A*,Euclidean,3.1594,12248,228,255,1,1
146,128,Random,0.2,146006,0,Euclidean,0,BiA*,Euclidean,1.9286,8033,255,255,1,1
147,128,Random,0.2,147007,0,Euclidean,0,BFS,None,1.9483,13151,122,255,1,1
147,128,Random,0.2,147007,0,Euclidean,0,Dijkstra,None,3.1769,13151,133,255,1,1
147,128,Random,0.2,147007,0,Euclidean,0,Greedy,Euclidean,0.1207,305,243,261,1,0
147,128,Random,0.2,147007,0,Euclidean,0,A*,Euclidean,3.1987,12476,220,255,1,1
147,128,Random,0.2,147007,0,Euclidean,0,BiA*,Euclidean,2.2887,8412,276,255,1,1
148,128,Random,0.2,148008,0,Euclidean,0,BFS,None,2.1578,13136,119,255,1,1
148,128,Random,0.2,148008,0,Euclidean,0,Dijkstra,None,3.2682,13136,126,255,1,1
148,128,Random,0.2,148008,0,Euclidean,0,Greedy,Euclidean,0.1133,287,241,263,1,0
148,128,Random,0.2,148008,0,Euclidean,0,A*,Euclidean,3.4201,12287,211,255,1,1
148,128,Random,0.2,148008,0,Euclidean,0,BiA*,Euclidean,2.0856,8209,270,255,1,1
149,128,Random,0.2,149009,0,Euclidean,0,BFS,None,2.0974,13078,125,255,1,1
149,128,Random,0.2,149009,0,Euclidean,0,Dijkstra,None,3.0540,13078,135,255,1,1
149,128,Random,0.2,149009,0,Euclidean,0,Greedy,Euclidean,0.1451,309,258,267,1,0
149,128,Random,0.2,149009,0,Euclidean,0,A*,Euclidean,3.3025,12081,215,255,1,1
149,128,Random,0.2,149009,0,Euclidean,0,BiA*,Euclidean,2.2258,8051,273,255,1,1
150,128,Random,0.2,150000,0,WallAware,0,BFS,None,1.9752,13101,125,255,1,1
150,128,Random,0.2,150000,0,WallAware,0,Dijkstra,None,2.7201,13101,135,255,1,1
150,128,Random,0.2,150000,0,WallAware,0,Greedy,WallAware,0.1436,307,320,273,1,0
150,128,Random,0.2,150000,0,WallAware,0,A*,WallAware,2.2425,5579,1334,255,1,1
150,128,Random,0.2,150000,0,WallAware,0,BiA*,WallAware,0.4852,1335,627,255,1,1
151,128,Random,0.2,151001,0,WallAware,0,BFS,None,2.0512,13088,125,255,1,1
151,128,Random,0.2,151001,0,WallAware,0,Dijkstra,None,2.9057,13088,134,255,1,1
151,128,Random,0.2,151001,0,WallAware,0,Greedy,WallAware,0.1473,300,320,271,1,0
151,128,Random,0.2,151001,0,WallAware,0,A*,WallAware,2.4010,5847,956,255,1,1
151,128,Random,0.2,151001,0,WallAware,0,BiA*,WallAware,0.4184,1257,573,255,1,1
152,128,Random,0.2,152002,0,WallAware,0,BFS,None,2.1274,13113,124,255,1,1
152,128,Random,0.2,152002,0,WallAware,0,Dijkstra,None,2.9910,13113,136,255,1,1
152,128,Random,0.2,152002,0,WallAware,0,Greedy,WallAware,0.1470,317,346,277,1,0
152,128,Random,0.2,152002,0,WallAware,0,A*,WallAware,1.4198,3427,1014,255,1,1
152,128,Random,0.2,152002,0,WallAware,0,BiA*,WallAware,1.0989,3201,1204,255,1,1
153,128,Random,0.2,153003,0,WallAware,0,BFS,None,2.1382,13008,121,255,1,1
153,128,Random,0.2,153003,0,WallAware,0,Dijkstra,None,2.9970,13008,139,255,1,1
153,128,Random,0.2,153003,0,WallAware,0,Greedy,WallAware,0.1834,314,336,275,1,0
153,128,Random,0.2,153003,0,WallAware,0,A*,WallAware,0.6580,1975,750,255,1,1
153,128,Random,0.2,153003,0,WallAware,0,BiA*,WallAware,0.5729,1554,732,255,1,1
154,128,Random,0.2,154004,0,WallAware,0,BFS,None,2.1716,13045,126,255,1,1
154,128,Random,0.2,154004,0,WallAware,0,Dijkstra,None,2.9170,13045,144,255,1,1
154,128,Random,0.2,154004,0,WallAware,0,Greedy,WallAware,0.1764,305,335,267,1,0
154,128,Random,0.2,154004,0,WallAware,0,A*,WallAware,0.9606,2064,601,255,1,1
154,128,Random,0.2,154004,0,WallAware,0,BiA*,WallAware,0.4933,1448,576,255,1,1
155,128,Random,0.2,155005,0,WallAware,0,BFS,None,2.0562,13139,118,255,1,1
155,128,Random,0.2,155005,0,WallAware,0,Dijkstra,None,2.9087,13139,129,255,1,1
155,128,Random,0.2,155005,0,WallAware,0,Greedy,WallAware,0.1821,293,337,263,1,0
155,128,Random,0.2,155005,0,WallAware,0,A*,WallAware,0.4676,1293,559,255,1,1
155,128,Random,0.2,155005,0,WallAware,0,BiA*,WallAware,0.5240,1477,714,255,1,1
156,128,Random,0.2,156006,0,WallAware,0,BFS,None,2.3101,13045,128,255,1,1
156,128,Random,0.2,156006,0,WallAware,0,Dijkstra,None,2.8463,13045,143,255,1,1
156,128,Random,0.2,156006,0,WallAware,0,Greedy,WallAware,0.1582,312,305,279,1,0
156,128,Random,0.2,156006,0,WallAware,0,A*,WallAware,2.2713,6442,1275,255,1,1
156,128,Random,0.2,156006,0,WallAware,0,BiA*,WallAware,0.8722,2566,1047,257,1,0
157,128,Random,0.2,157007,0,WallAware,0,BFS,None,2.3400,13098,119,255,1,1
157,128,Random,0.2,157007,0,WallAware,0,Dijkstra,None,2.9784,13098,135,255,1,1
157,128,Random,0.2,157007,0,WallAware,0,Greedy,WallAware,0.1479,300,333,271,1,0
157,128,Random,0.2,157007,0,WallAware,0,A*,WallAware,2.5983,7456,1381,255,1,1
157,128,Random,0.2,157007,0,WallAware,0,BiA*,WallAware,0.4124,1203,555,255,1,1
158,128,Random,0.2,158008,0,WallAware,0,BFS,None,2.1134,12996,122,255,1,1
158,128,Random,0.2,158008,0,WallAware,0,Dijkstra,None,2.9588,12996,138,255,1,1
158,128,Random,0.2,158008,0,WallAware,0,Greedy,WallAware,0.1560,286,320,263,1,0
158,128,Random,0.2,158008,0,WallAware,0,A*,WallAware,1.8139,5185,981,255,1,1
158,128,Random,0.2,158008,0,WallAware,0,BiA*,WallAware,0.3284,1000,514,255,1,1
159,128,Random,0.2,159009,0,WallAware,0,BFS,None,1.9544,12992,123,255,1,1
159,128,Random,0.2,159009,0,WallAware,0,Dijkstra,None,3.0385,12992,133,255,1,1
159,128,Random,0.2,159009,0,WallAware,0,Greedy,WallAware,0.1472,338,318,285,1,0
159,128,Random,0.2,159009,0,WallAware,0,A*,WallAware,1.9743,4998,1308,255,1,1
159,128,Random,0.2,159009,0,WallAware,0,BiA*,WallAware,0.6613,1945,779,257,1,0
160,128,Random,0.35,160000,0,Manhattan,0,BFS,None,1.6620,10275,111,265,1,1
160,128,Random,0.35,160000,0,Manhattan,0,Dijkstra,None,2.4432,10279,112,265,1,1
160,128,Random,0.35,160000,0,Manhattan,0,Greedy,Manhattan,0.2488,854,242,403,1,0
160,128,Random,0.35,160000,0,Manhattan,0,A*,Manhattan,0.8676,3540,297,265,1,1
160,128,Random,0.35,160000,0,Manhattan,0,BiA*,Manhattan,0.4963,1974,373,265,1,1
161,128,Random,0.35,161001,0,Manhattan,0,BFS,None,1.7060,9862,106,295,1,1
161,128,Random,0.35,161001,0,Manhattan,0,Dijkstra,None,2.4022,9862,110,295,1,1
161,128,Random,0.35,161001,0,Manhattan,0,Greedy,Manhattan,0.1793,567,225,335,1,0
161,128,Random,0.35,161001,0,Manhattan,0,A*,Manhattan,0.5712,2495,237,295,1,1
161,128,Random,0.35,161001,0,Manhattan,0,BiA*,Manhattan,0.5087,1483,165,295,1,1
162,128,Random,0.35,162002,0,Manhattan,0,BFS,None,1.7550,9800,75,303,1,1
162,128,Random,0.35,162002,0,Manhattan,0,Dijkstra,None,2.2812,9803,79,303,1,1
162,128,Random,0.35,162002,0,Manhattan,0,Greedy,Manhattan,0.5220,1013,186,373,1,0
162,128,Random,0.35,162002,0,Manhattan,0,A*,Manhattan,1.4003,6022,161,303,1,1
162,128,Random,0.35,162002,0,Manhattan,0,BiA*,Manhattan,1.5329,6635,307,303,1,1
163,128,Random,0.35,163003,0,Manhattan,0,BFS,None,1.7169,10022,95,271,1,1
163,128,Random,0.35,163003,0,Manhattan,0,Dijkstra,None,2.5923,10020,97,271,1,1
163,128,Random,0.35,163003,0,Manhattan,0,Greedy,Manhattan,0.2852,910,212,359,1,0
163,128,Random,0.35,163003,0,Manhattan,0,A*,Manhattan,1.0994,4235,227,271,1,1
163,128,Random,0.35,163003,0,Manhattan,0,BiA*,Manhattan,0.6243,2625,265,271,1,1
164,128,Random,0.35,164004,0,Manhattan,0,BFS,None,1.7593,9686,117,293,1,1
164,128,Random,0.35,164004,0,Manhattan,0,Dijkstra,None,2.4258,9697,121,293,1,1
164,128,Random,0.35,164004,0,Manhattan,0,Greedy,Manhattan,0.2540,798,232,379,1,0
164,128,Random,0.35,164004,0,Manhattan,0,A*,Manhattan,0.8643,3648,145,293,1,1
164,128,Random,0.35,164004,0,Manhattan,0,BiA*,Manhattan,1.0871,3933,272,293,1,1
165,128,Random,0.35,165005,0,Manhattan,0,BFS,None,1.6696,9778,91,265,1,1
165,128,Random,0.35,165005,0,Manhattan,0,Dijkstra,None,2.1430,9778,93,265,1,1
165,128,Random,0.35,165005,0,Manhattan,0,Greedy,Manhattan,0.1672,524,231,339,1,0
165,128,Random,0.35,165005,0,Manhattan,0,A*,Manhattan,0.6886,3233,246,265,1,1
165,128,Random,0.35,165005,0,Manhattan,0,BiA*,Manhattan,0.5333,2146,277,265,1,1
166,128,Random,0.35,166006,0,Manhattan,0,BFS,None,1.6807,9959,114,265,1,1
166,128,Random,0.35,166006,0,Manhattan,0,Dijkstra,None,2.2945,9960,112,265,1,1
166,128,Random,0.35,166006,0,Manhattan,0,Greedy,Manhattan,0.1962,622,223,321,1,0
166,128,Random,0.35,166006,0,Manhattan,0,A*,Manhattan,0.9743,3515,354,265,1,1
166,128,Random,0.35,166006,0,Manhattan,0,BiA*,Manhattan,0.6076,2423,385,265,1,1
167,128,Random,0.35,167007,0,Manhattan,0,BFS,None,1.8719,9981,99,267,1,1
167,128,Random,0.35,167007,0,Manhattan,0,Dijkstra,None,2.4242,9981,103,267,1,1
167,128,Random,0.35,167007,0,Manhattan,0,Greedy,Manhattan,0.2786,797,239,367,1,0
167,128,Random,0.35,167007,0,Manhattan,0,A*,Manhattan,1.2941,4946,451,267,1,1
167,128,Random,0.35,167007,0,Manhattan,0,BiA*,Manhattan,0.2822,1179,221,267,1,1
168,128,Random,0.35,168008,0,Manhattan,0,BFS,None,1.6462,9927,113,265,1,1
168,128,Random,0.35,168008,0,Manhattan,0,Dijkstra,None,2.2213,9927,111,265,1,1
168,128,Random,0.35,168008,0,Manhattan,0,Greedy,Manhattan,0.1840,579,241,343,1,0
168,128,Random,0.35,168008,0,Manhattan,0,A*,Manhattan,0.7081,2639,303,265,1,1
168,128,Random,0.35,168008,0,Manhattan,0,BiA*,Manhattan,0.3471,1400,198,265,1,1
169,128,Random,0.35,169009,0,Manhattan,0,BFS,None,1.8546,10212,97,263,1,1
169,128,Random,0.35,169009,0,Manhattan,0,Dijkstra,None,2.5158,10212,100,263,1,1
169,128,Random,0.35,169009,0,Manhattan,0,Greedy,Manhattan,0.4556,1317,214,323,1,0
169,128,Random,0.35,169009,0,Manhattan,0,A*,Manhattan,0.5821,2324,229,263,1,1
169,128,Random,0.35,169009,0,Manhattan,0,BiA*,Manhattan,0.3634,1454,277,263,1,1
170,128,Random,0.35,170000,0,Chebyshev,0,BFS,None,1.8098,10038,86,269,1,1
170,128,Random,0.35,170000,0,Chebyshev,0,Dijkstra,None,2.4955,10038,91,269,1,1
170,128,Random,0.35,170000,0,Chebyshev,0,Greedy,Chebyshev,0.2687,799,200,371,1,0
170,128,Random,0.35,170000,0,Chebyshev,0,A*,Chebyshev,2.4263,8155,138,269,1,1
